cluster_id,conceptual_metaphor,confidence,document_date,document_id,mapping_id,mipvu_ids,period,register,rhetorical_salience,source_domain_primary,target_domain
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-011,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p145_s01_lu014,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-012,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p175_s04_lu024,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-013,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p178_s05_lu012;hitler-mein-kampf-vol1-ch11-race-and-people_s01_p178_s05_lu040,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-014,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p199_s05_lu004,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL ORDER IS WAR COMBAT,0.76,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-015,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p203_s01_lu009,,autobiography-political-polemic,medium,war_combat,racial_order
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-016,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p228_s01_lu027,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-017,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p238_s04_lu013,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-01-volk-racial-body,SOCIAL BODY IS PERSON AGENCY,0.78,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-018,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p258_s01_lu018,,autobiography-political-polemic,medium,person_agency,social_body
hitler-01-volk-racial-body,RACIAL ORDER IS WAR COMBAT,0.76,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-019,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p264_s01_lu006,,autobiography-political-polemic,medium,war_combat,racial_order
hitler-01-volk-racial-body,POLITICAL ORDER IS RITUAL RELIGION,0.82,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-020,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p279_s02_lu005,,autobiography-political-polemic,high,ritual_religion,political_order
hitler-01-volk-racial-body,RACIAL ORDER IS WAR COMBAT,0.76,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-021,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p30_s07_lu003,,autobiography-political-polemic,medium,war_combat,racial_order
hitler-01-volk-racial-body,RACIAL ORDER IS PERSON AGENCY,0.72,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-022,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p47_s04_lu022,,autobiography-political-polemic,medium,person_agency,racial_order
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-023,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p53_s03_lu017,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-024,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p56_s01_lu022,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-025,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p56_s02_lu010,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-026,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p56_s03_lu006,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-027,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p57_s03_lu018,,autobiography-political-polemic,high,body,racial_identity
hitler-02-fuhrer-embodiment,SACRIFICE IS PERSON AGENCY,0.74,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-028,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p61_s04_lu015,,autobiography-political-polemic,medium,person_agency,sacrifice
hitler-01-volk-racial-body,SOCIAL BODY IS PERSON AGENCY,0.79,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-029,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p67_s02_lu004,,autobiography-political-polemic,medium,person_agency,social_body
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-030,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p76_s07_lu007,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-031,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p78_s01_lu038,,autobiography-political-polemic,high,body,racial_identity
hitler-06-sacrifice-martyrdom,SACRIFICE IS RITUAL RELIGION,0.84,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-032,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p88_s03_lu030,,autobiography-political-polemic,high,ritual_religion,sacrifice
hitler-06-sacrifice-martyrdom,SACRIFICE IS RITUAL RELIGION,0.84,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-033,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p93_s02_lu016,,autobiography-political-polemic,high,ritual_religion,sacrifice
hitler-01-volk-racial-body,RACIAL ORDER IS PERSON AGENCY,0.72,1925,hitler-mein-kampf-vol1-ch11-race-and-people,hitler-cmt-034,hitler-mein-kampf-vol1-ch11-race-and-people_s01_p97_s01_lu014,,autobiography-political-polemic,medium,person_agency,racial_order
hitler-01-volk-racial-body,RACIAL ORDER IS WAR COMBAT,0.76,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-035,hitler-mein-kampf-vol1-ch12-nsdap_s01_p147_s04_lu017,,autobiography-political-polemic,medium,war_combat,racial_order
hitler-02-fuhrer-embodiment,SACRIFICE IS PERSON AGENCY,0.74,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-036,hitler-mein-kampf-vol1-ch12-nsdap_s01_p232_s01_lu011,,autobiography-political-polemic,medium,person_agency,sacrifice
hitler-01-volk-racial-body,RACIAL ORDER IS PERSON AGENCY,0.72,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-037,hitler-mein-kampf-vol1-ch12-nsdap_s01_p247_s03_lu014,,autobiography-political-polemic,medium,person_agency,racial_order
hitler-01-volk-racial-body,SOCIAL BODY IS PERSON AGENCY,0.78,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-038,hitler-mein-kampf-vol1-ch12-nsdap_s01_p48_s02_lu004,,autobiography-political-polemic,medium,person_agency,social_body
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-039,hitler-mein-kampf-vol1-ch12-nsdap_s01_p49_s01_lu025,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-01-volk-racial-body,RACIAL ORDER IS WAR COMBAT,0.77,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-040,hitler-mein-kampf-vol1-ch12-nsdap_s01_p52_s02_lu006;hitler-mein-kampf-vol1-ch12-nsdap_s01_p52_s02_lu011,,autobiography-political-polemic,medium,war_combat,racial_order
hitler-01-volk-racial-body,SOCIAL BODY IS PERSON AGENCY,0.78,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-041,hitler-mein-kampf-vol1-ch12-nsdap_s01_p53_s01_lu015,,autobiography-political-polemic,medium,person_agency,social_body
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1925,hitler-mein-kampf-vol1-ch12-nsdap,hitler-cmt-042,hitler-mein-kampf-vol1-ch12-nsdap_s01_p54_s04_lu002,,autobiography-political-polemic,high,body,racial_identity
hitler-01-volk-racial-body,PURIFICATION IS NATURE ORGANISM,0.82,1926,hitler-mein-kampf-vol2-ch1-weltanschauung,hitler-cmt-043,hitler-mein-kampf-vol2-ch1-weltanschauung_s01_p23_s01_lu030,,autobiography-political-polemic,high,nature_organism,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch1-weltanschauung,hitler-cmt-044,hitler-mein-kampf-vol2-ch1-weltanschauung_s01_p57_s05_lu065,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch1-weltanschauung,hitler-cmt-045,hitler-mein-kampf-vol2-ch1-weltanschauung_s01_p63_s01_lu010,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-01-volk-racial-body,RACIAL IDENTITY IS BODY,0.88,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-046,hitler-mein-kampf-vol2-ch2-the-state_s01_p16_s01_lu015;hitler-mein-kampf-vol2-ch2-the-state_s01_p16_s01_lu033,,autobiography-political-polemic,high,body,racial_identity
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-047,hitler-mein-kampf-vol2-ch2-the-state_s01_p18_s02_lu009,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-02-fuhrer-embodiment,SACRIFICE IS PERSON AGENCY,0.77,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-048,hitler-mein-kampf-vol2-ch2-the-state_s01_p271_s03_lu017;hitler-mein-kampf-vol2-ch2-the-state_s01_p271_s03_lu018,,autobiography-political-polemic,medium,person_agency,sacrifice
hitler-02-fuhrer-embodiment,NATION IS PERSON AGENCY,0.71,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-049,hitler-mein-kampf-vol2-ch2-the-state_s01_p301_s03_lu034,,autobiography-political-polemic,medium,person_agency,nation
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-050,hitler-mein-kampf-vol2-ch2-the-state_s01_p32_s05_lu018,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-051,hitler-mein-kampf-vol2-ch2-the-state_s01_p34_s04_lu003,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch2-the-state,hitler-cmt-052,hitler-mein-kampf-vol2-ch2-the-state_s01_p56_s05_lu045,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-053,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p127_s04_lu013,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-02-fuhrer-embodiment,NATION IS PERSON AGENCY,0.71,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-054,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p127_s05_lu021,,autobiography-political-polemic,medium,person_agency,nation
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-055,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p14_s02_lu027,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-056,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p163_s01_lu014,,autobiography-political-polemic,medium,physical_destruction,purification
hitler-01-volk-racial-body,RACIAL ORDER IS NATURE ORGANISM,0.82,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-057,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p34_s02_lu040,,autobiography-political-polemic,high,nature_organism,racial_order
hitler-02-fuhrer-embodiment,NATION IS PERSON AGENCY,0.71,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-058,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p77_s02_lu023,,autobiography-political-polemic,medium,person_agency,nation
hitler-01-volk-racial-body,SOCIAL BODY IS PERSON AGENCY,0.55,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-059,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p84_s04_lu022,,autobiography-political-polemic,medium,person_agency,social_body
hitler-01-volk-racial-body,RACIAL ORDER IS NATURE ORGANISM,0.82,1926,hitler-mein-kampf-vol2-ch14-eastern-europe,hitler-cmt-060,hitler-mein-kampf-vol2-ch14-eastern-europe_s01_p86_s02_lu030,,autobiography-political-polemic,high,nature_organism,racial_order
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1939-01-30,hitler-reichstag-1939-01-30,hitler-cmt-061,hitler-reichstag-1939-01-30_s01_p12_s02_lu076,,political-speech,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1939-01-30,hitler-reichstag-1939-01-30,hitler-cmt-062,hitler-reichstag-1939-01-30_s01_p27_s01_lu048,,political-speech,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1941-06-22,hitler-ussr-proclamation-1941-06-22,hitler-cmt-063,hitler-ussr-proclamation-1941-06-22_s01_p08_s03_lu027,,political-speech,medium,physical_destruction,purification
hitler-03-jew-parasite-disease,PURIFICATION IS PHYSICAL DESTRUCTION,0.78,1941-06-22,hitler-ussr-proclamation-1941-06-22,hitler-cmt-064,hitler-ussr-proclamation-1941-06-22_s01_p12_s01_lu012,,political-speech,medium,physical_destruction,purification
hitler-01-volk-racial-body,PURIFICATION IS NATURE ORGANISM,0.82,1941-06-22,hitler-ussr-proclamation-1941-06-22,hitler-cmt-065,hitler-ussr-proclamation-1941-06-22_s01_p24_s01_lu043,,political-speech,high,nature_organism,purification
